indicator_id,region_id,date,value
ZSFH,99991,2014-05-31,246908.0
ZSFH,99991,2014-04-30,245889.0
ZSFH,99991,2014-03-31,244742.0
ZSFH,99991,2014-02-28,243387.0
ZSFH,99991,2014-01-31,242418.0
ZSFH,99991,2013-12-31,241840.0
ZSFH,99991,2013-11-30,242056.0
ZSFH,99991,2013-10-31,242600.0
ZSFH,99991,2013-09-30,243384.0
ZSFH,99991,2013-08-31,242602.0
ZSFH,99991,2013-07-31,241783.0
ZSFH,99991,2013-06-30,240225.0
ZSFH,99991,2013-05-31,238542.0
ZSFH,99991,2013-04-30,235768.0
ZSFH,99991,2013-03-31,233368.0
ZSFH,99991,2013-02-28,231388.0
ZSFH,99991,2013-01-31,229495.0
ZSFH,99991,2012-12-31,227441.0
ZSFH,99991,2012-11-30,225283.0
ZSFH,99991,2012-10-31,223306.0
ZSFH,99991,2012-09-30,221288.0
ZSFH,99991,2012-08-31,219480.0
ZSFH,99991,2012-07-31,218235.0
ZSFH,99991,2012-06-30,217809.0
ZSFH,99991,2012-05-31,217456.0
ZSFH,99991,2012-04-30,217422.0
ZSFH,99991,2012-03-31,217027.0
ZSFH,99991,2012-02-29,215420.0
ZSFH,99991,2012-01-31,214158.0
ZSFH,99991,2011-12-31,213188.0
ZSFH,99991,2011-11-30,212564.0
ZSFH,99991,2011-10-31,211878.0
ZSFH,99991,2011-09-30,210999.0
ZSFH,99991,2011-08-31,211224.0
ZSFH,99991,2011-07-31,211646.0
ZSFH,99991,2011-06-30,210633.0
ZSFH,99991,2011-05-31,209986.0
ZSFH,99991,2011-04-30,210198.0
ZSFH,99991,2011-03-31,211688.0
ZSFH,99991,2011-02-28,213694.0
ZSFH,99991,2011-01-31,214449.0
ZSFH,99991,2010-12-31,215660.0
ZSFH,99991,2010-11-30,216248.0
ZSFH,99991,2010-10-31,217625.0
ZSFH,99991,2010-09-30,220307.0
ZSFH,99991,2010-08-31,222365.0
ZSFH,99991,2010-07-31,222372.0
ZSFH,99991,2010-06-30,222565.0
ZSFH,99991,2010-05-31,221819.0
ZSFH,99991,2010-04-30,221646.0
ZSFH,99991,2010-03-31,219765.0
ZSFH,99991,2010-02-28,219192.0
ZSFH,99991,2010-01-31,219857.0
ZSFH,99991,2009-12-31,220514.0
ZSFH,99991,2009-11-30,220648.0
ZSFH,99991,2009-10-31,219316.0
ZSFH,99991,2009-09-30,216121.0
ZSFH,99991,2009-08-31,214414.0
ZSFH,99991,2009-07-31,214303.0
ZSFH,99991,2009-06-30,216404.0
ZSFH,99991,2009-05-31,217613.0
ZSFH,99991,2009-04-30,218080.0
ZSFH,99991,2009-03-31,218809.0
ZSFH,99991,2009-02-28,218925.0
ZSFH,99991,2009-01-31,218894.0
ZSFH,99991,2008-12-31,218278.0
ZSFH,99991,2008-11-30,219419.0
ZSFH,99991,2008-10-31,221797.0
ZSFH,99991,2008-09-30,224109.0
ZSFH,99991,2008-08-31,224637.0
ZSFH,99991,2008-07-31,223388.0
ZSFH,99991,2008-06-30,221283.0
ZSFH,99991,2008-05-31,222184.0
ZSFH,99991,2008-04-30,224026.0
ZSFH,99991,2008-03-31,226719.0
ZSFH,99991,2008-02-29,227014.0
ZSFH,99991,2008-01-31,225982.0
ZSFH,99991,2007-12-31,224795.0
ZSFH,99991,2007-11-30,223855.0
ZSFH,99991,2007-10-31,221476.0
ZSFH,99991,2007-09-30,219803.0
ZSFH,99991,2007-08-31,215587.0
ZSFH,99991,2007-07-31,213381.0
ZSFH,99991,2007-06-30,211119.0
ZSFH,99991,2007-05-31,209186.0
ZSFH,99991,2007-04-30,205818.0
ZSFH,99991,2007-03-31,201225.0
ZSFH,99991,2007-02-28,198015.0
ZSFH,99991,2007-01-31,195999.0
ZSFH,99991,2006-12-31,193725.0
ZSFH,99991,2006-11-30,191162.0
ZSFH,99991,2006-10-31,188754.0
ZSFH,99991,2006-09-30,186492.0
ZSFH,99991,2006-08-31,185542.0
ZSFH,99991,2006-07-31,185346.0
ZSFH,99991,2006-06-30,185129.0
ZSFH,99991,2006-05-31,183767.0
ZSFH,99991,2006-04-30,182581.0
ZSFH,99991,2006-03-31,181891.0
ZSFH,99991,2006-02-28,181204.0
ZSFH,99991,2006-01-31,180111.0
ZSFH,99991,2005-12-31,179246.0
ZSFH,99991,2005-11-30,178132.0
ZSFH,99991,2005-10-31,177200.0
ZSFH,99991,2005-09-30,175860.0
ZSFH,99991,2005-08-31,174694.0
ZSFH,99991,2005-07-31,172389.0
ZSFH,99991,2005-06-30,170109.0
ZSFH,99991,2005-05-31,168791.0
ZSFH,99991,2005-04-30,167904.0
ZSFH,99990,2023-09-30,365623.838308758
ZSFH,99990,2023-08-31,368481.515568752
ZSFH,99990,2023-07-31,371491.535118589
ZSFH,99990,2023-06-30,373675.697680165
ZSFH,99990,2023-05-31,373564.556300087
ZSFH,99990,2023-04-30,373861.159228594
ZSFH,99990,2023-03-31,373342.866323862
ZSFH,99990,2023-02-28,376533.620945501
ZSFH,99990,2023-01-31,380191.51808961
ZSFH,99990,2022-12-31,385057.102679532
ZSFH,99990,2022-11-30,386860.462242841
ZSFH,99990,2022-10-31,388252.459474066
ZSFH,99990,2022-09-30,390594.67854067
ZSFH,99990,2022-08-31,395242.647086713
ZSFH,99990,2022-07-31,398159.632022394
ZSFH,99990,2022-06-30,397072.683669666
ZSFH,99990,2022-05-31,392119.468959619
ZSFH,99990,2022-04-30,386525.804774711
ZSFH,99990,2022-03-31,380139.688440448
ZSFH,99990,2022-02-28,373976.917541189
ZSFH,99990,2022-01-31,369299.191841052
ZSFH,99990,2021-12-31,365979.543839759
ZSFH,99990,2021-11-30,362237.173364827
ZSFH,99990,2021-10-31,358435.993321354
ZSFH,99990,2021-09-30,355667.430864758
ZSFH,99990,2021-08-31,354446.611984843
ZSFH,99990,2021-07-31,351381.815027526
ZSFH,99990,2021-06-30,345083.065462183
ZSFH,99990,2021-05-31,337713.092019038
ZSFH,99990,2021-04-30,330791.383101282
ZSFH,99990,2021-03-31,328355.745666819
ZSFH,99990,2021-02-28,325802.17495641
ZSFH,99990,2021-01-31,248374.0
ZSFH,99990,2020-12-31,249352.0
ZSFH,99990,2020-11-30,245443.0
ZSFH,99990,2020-10-31,243820.0
ZSFH,99990,2020-09-30,239126.0
ZSFH,99990,2020-08-31,228170.0
ZSFH,99990,2020-07-31,229001.0
ZSFH,99990,2020-06-30,244886.0
ZSFH,99990,2020-05-31,242922.0
ZSFH,99990,2020-04-30,243701.0
ZSFH,99990,2020-03-31,244406.0
ZSFH,99990,2020-02-29,244679.0
ZSFH,99990,2020-01-31,244199.0
ZSFH,99990,2019-12-31,244691.0
ZSFH,99990,2019-11-30,245456.0
ZSFH,99990,2019-10-31,246538.0
ZSFH,99990,2019-09-30,245883.0
ZSFH,99990,2019-08-31,245210.0
ZSFH,99990,2019-07-31,244339.0
ZSFH,99990,2019-06-30,243906.0
ZSFH,99990,2019-05-31,243065.0
ZSFH,99990,2019-04-30,241726.0
ZSFH,99990,2019-03-31,239831.0
ZSFH,99990,2019-02-28,239624.0
ZSFH,99990,2019-01-31,239706.0
ZSFH,99990,2018-12-31,239149.0
ZSFH,99990,2018-11-30,237039.0
ZSFH,99990,2018-10-31,234717.0
ZSFH,99990,2018-09-30,233920.0
ZSFH,99990,2018-08-31,233351.0
ZSFH,99990,2018-07-31,233391.0
ZSFH,99990,2018-06-30,232732.0
ZSFH,99990,2018-05-31,232521.0
ZSFH,99990,2018-04-30,232131.0
ZSFH,99990,2018-03-31,232517.0
ZSFH,99990,2018-02-28,230437.0
ZSFH,99990,2018-01-31,229055.0
ZSFH,99990,2017-12-31,225642.0
ZSFH,99990,2017-11-30,224143.0
ZSFH,99990,2017-10-31,221913.0
ZSFH,99990,2017-09-30,221235.0
ZSFH,99990,2017-08-31,220219.0
ZSFH,99990,2017-07-31,219553.0
ZSFH,99990,2017-06-30,218924.0
ZSFH,99990,2017-05-31,217763.0
ZSFH,99990,2017-04-30,215961.0
ZSFH,99990,2017-03-31,212432.0
ZSFH,99990,2017-02-28,209805.0
ZSFH,99990,2017-01-31,207480.0
ZSFH,99990,2016-12-31,207403.0
ZSFH,99990,2016-11-30,206675.0
ZSFH,99990,2016-10-31,206570.0
ZSFH,99990,2016-09-30,204827.0
ZSFH,99990,2016-08-31,202713.0
ZSFH,99990,2016-07-31,199278.0
ZSFH,99990,2016-06-30,196484.0
ZSFH,99990,2016-05-31,194078.0
ZSFH,99990,2016-04-30,192333.0
ZSFH,99990,2016-03-31,192438.0
ZSFH,99990,2016-02-29,193405.0
ZSFH,99990,2016-01-31,193869.0
ZSFH,99990,2015-12-31,192366.0
ZSFH,99990,2015-11-30,190530.0
ZSFH,99990,2015-10-31,188096.0
ZSFH,99990,2015-09-30,186127.0
ZSFH,99990,2015-08-31,183921.0
ZSFH,99990,2015-07-31,182375.0
ZSFH,99990,2015-06-30,181072.0
ZSFH,99990,2015-05-31,180175.0
ZSFH,99990,2015-04-30,178794.0
ZSFH,99990,2015-03-31,176804.0
ZSFH,99990,2015-02-28,174449.0
ZSFH,99990,2015-01-31,172764.0
ZSFH,99990,2014-12-31,171096.0
ZSFH,99990,2014-11-30,169476.0
ZSFH,99990,2014-10-31,167247.0
ZSFH,99990,2014-09-30,165563.0
ZSFH,99990,2014-08-31,164313.0
ZSFH,99990,2014-07-31,163805.0
ZSFH,99990,2014-06-30,162043.0
ZSFH,99990,2014-05-31,160426.0
ZSFH,99990,2014-04-30,159115.0
ZSFH,99990,2014-03-31,158135.0
ZSFH,99990,2014-02-28,154817.0
ZSFH,99990,2014-01-31,151326.0
ZSFH,99990,2013-12-31,148262.0
ZSFH,99990,2013-11-30,146915.0
ZSFH,99990,2013-10-31,146797.0
ZSFH,99990,2013-09-30,146513.0
ZSFH,99990,2013-08-31,146648.0
ZSFH,99990,2013-07-31,145616.0
ZSFH,99990,2013-06-30,145508.0
ZSFH,99990,2013-05-31,144485.0
ZSFH,99990,2013-04-30,143680.0
ZSFH,99990,2013-03-31,142181.0
ZSFH,99990,2013-02-28,142608.0
ZSFH,99990,2013-01-31,142942.0
ZSFH,99990,2012-12-31,143559.0
ZSFH,99990,2012-11-30,143419.0
ZSFH,99990,2012-10-31,143132.0
ZSFH,99990,2012-09-30,142821.0
ZSFH,99990,2012-08-31,141970.0
ZSFH,99990,2012-07-31,141177.0
ZSFH,99990,2012-06-30,141056.0
ZSFH,99990,2012-05-31,141368.0
ZSFH,99990,2012-04-30,141223.0
ZSFH,99990,2012-03-31,140844.0
ZSFH,99990,2012-02-29,141445.0
ZSFH,99990,2012-01-31,142004.0
ZSFH,99990,2011-12-31,143196.0
ZSFH,99990,2011-11-30,143140.0
ZSFH,99990,2011-10-31,143345.0
ZSFH,99990,2011-09-30,143241.0
ZSFH,99990,2011-08-31,143316.0
ZSFH,99990,2011-07-31,143802.0
ZSFH,99990,2011-06-30,143127.0
ZSFH,99990,2011-05-31,142788.0
ZSFH,99990,2011-04-30,143015.0
ZSFH,99990,2011-03-31,144255.0
ZSFH,99990,2011-02-28,144209.0
ZSFH,99990,2011-01-31,144459.0
ZSFH,99990,2010-12-31,144542.0
ZSFH,99990,2010-11-30,145055.0
ZSFH,99990,2010-10-31,143972.0
ZSFH,99990,2010-09-30,141830.0
ZSFH,99990,2010-08-31,140214.0
ZSFH,99990,2010-07-31,139005.0
ZSFH,99990,2010-06-30,139078.0
ZSFH,99990,2010-05-31,138914.0
ZSFH,99990,2010-04-30,140490.0
ZSFH,99990,2010-03-31,141239.0
ZSFH,99990,2010-02-28,142882.0
ZSFH,99990,2010-01-31,142226.0
ZSFH,99990,2009-12-31,140981.0
ZSFH,99990,2009-11-30,140104.0
ZSFH,99990,2009-10-31,141228.0
ZSFH,99990,2009-09-30,144452.0
ZSFH,99990,2009-08-31,147346.0
ZSFH,99990,2009-07-31,150060.0
ZSFH,99990,2009-06-30,151325.0
ZSFH,99990,2009-05-31,153018.0
ZSFH,99990,2009-04-30,152339.0
ZSFH,99990,2009-03-31,152253.0
ZSFH,99990,2009-02-28,151906.0
ZSFH,99990,2009-01-31,154968.0
ZSFH,99990,2008-12-31,157879.0
ZSFH,99990,2008-11-30,159263.0
ZSFH,99990,2008-10-31,160214.0
ZSFH,99990,2008-09-30,161625.0
ZSFH,99990,2008-08-31,163521.0
ZSFH,99990,2008-07-31,164726.0
ZSFH,99990,2008-06-30,165978.0
ZSFH,99990,2008-05-31,166800.0
ZSFH,99990,2008-04-30,166889.0
ZSFH,99990,2008-03-31,166597.0
ZSFH,99990,2008-02-29,167243.0
ZSFH,99990,2008-01-31,168187.0
ZSFH,99990,2007-12-31,170389.0
ZSFH,99990,2007-11-30,172947.0
ZSFH,99990,2007-10-31,174338.0
ZSFH,99990,2007-09-30,174231.0
ZSFH,99990,2007-08-31,173559.0
ZSFH,99990,2007-07-31,173534.0
ZSFH,99990,2007-06-30,173354.0
ZSFH,99990,2007-05-31,173477.0
ZSFH,99990,2007-04-30,174036.0
ZSFH,99990,2007-03-31,175325.0
ZSFH,99990,2007-02-28,174716.0
ZSFH,99990,2007-01-31,173182.0
ZSFH,99990,2006-12-31,171713.0
ZSFH,99990,2006-11-30,171431.0
ZSFH,99990,2006-10-31,170073.0
ZSFH,99990,2006-09-30,166886.0
ZSFH,99990,2006-08-31,163177.0
ZSFH,99990,2006-07-31,160254.0
ZSFH,99990,2006-06-30,158665.0
ZSFH,99990,2006-05-31,156905.0
ZSFH,99990,2006-04-30,157525.0
ZSFH,99990,2006-03-31,157440.0
ZSFH,99990,2006-02-28,159048.0
ZSFH,99990,2006-01-31,159114.0
ZSFH,99990,2005-12-31,158651.0
ZSFH,99990,2005-11-30,157406.0
ZSFH,99990,2005-10-31,157306.0
ZSFH,99990,2005-09-30,158847.0
ZSFH,99990,2005-08-31,160824.0
ZSFH,99990,2005-07-31,162026.0
ZSFH,99990,2005-06-30,162225.0
ZSFH,99990,2005-05-31,162397.0
ZSFH,99990,2005-04-30,160704.0
ZSFH,99990,2005-03-31,160250.0
ZSFH,99990,2005-02-28,157904.0
ZSFH,9999,2023-09-30,264971.800798622
ZSFH,9999,2023-08-31,263047.356511851
ZSFH,9999,2023-07-31,260373.655151344
ZSFH,9999,2023-06-30,256953.017267458
ZSFH,9999,2023-05-31,253769.846265706
ZSFH,9999,2023-04-30,251675.557575514
ZSFH,9999,2023-03-31,250569.319202171
ZSFH,9999,2023-02-28,250851.671853754
ZSFH,9999,2023-01-31,251652.46395481
ZSFH,9999,2022-12-31,252687.477715406
ZSFH,9999,2022-11-30,253299.376720767
ZSFH,9999,2022-10-31,253919.621105689
ZSFH,9999,2022-09-30,255073.369582086
ZSFH,9999,2022-08-31,256242.367504538
ZSFH,9999,2022-07-31,256032.161560907
ZSFH,9999,2022-06-30,254591.454411319
ZSFH,9999,2022-05-31,251555.520830433
ZSFH,9999,2022-04-30,248445.447278035
ZSFH,9999,2022-03-31,244026.794900129
ZSFH,9999,2022-02-28,238704.529002161
ZSFH,9999,2022-01-31,234562.076469868
ZSFH,9999,2021-12-31,231901.165768024
ZSFH,9999,2021-11-30,231801.537257902
ZSFH,9999,2021-10-31,232473.863556469
ZSFH,9999,2021-09-30,233736.295251204
ZSFH,9999,2021-08-31,235303.583210018
ZSFH,9999,2021-07-31,234827.704961199
ZSFH,9999,2021-06-30,232780.181677067
ZSFH,9999,2021-05-31,229847.815744089
ZSFH,9999,2021-04-30,227896.394495272
ZSFH,9999,2021-03-31,226995.087818378
ZSFH,9999,2021-02-28,225684.687509466
ZSFH,9999,2021-01-31,223901.221051954
ZSFH,9999,2020-12-31,222179.014534182
ZSFH,9999,2020-11-30,220733.654754072
ZSFH,9999,2020-10-31,218105.281038803
ZSFH,9999,2020-09-30,215247.745977324
ZSFH,9999,2020-08-31,212597.483087246
ZSFH,9999,2020-07-31,212033.425376915
ZSFH,9999,2020-06-30,212078.913096081
ZSFH,9999,2020-05-31,212250.210971311
ZSFH,9999,2020-04-30,211612.090938488
ZSFH,9999,2020-03-31,210134.951450734
ZSFH,9999,2020-02-29,208885.228993635
ZSFH,9999,2020-01-31,207428.107381506
ZSFH,9999,2019-12-31,205950.313457221
ZSFH,9999,2019-11-30,204174.841514206
ZSFH,9999,2019-10-31,202641.506554195
ZSFH,9999,2019-09-30,201130.917760569
ZSFH,9999,2019-08-31,199472.281010657
ZSFH,9999,2019-07-31,197858.452171638
ZSFH,9999,2019-06-30,197399.737261901
ZSFH,9999,2019-05-31,196877.391112519
ZSFH,9999,2019-04-30,195580.335794638
ZSFH,9999,2019-03-31,193910.100494961
ZSFH,9999,2019-02-28,192519.034888219
ZSFH,9999,2019-01-31,191565.227107827
ZSFH,9999,2018-12-31,189250.161418635
ZSFH,9999,2018-11-30,186992.442659706
ZSFH,9999,2018-10-31,185345.826578931
ZSFH,9999,2018-09-30,184942.660951005
ZSFH,9999,2018-08-31,184832.44885058
ZSFH,9999,2018-07-31,185103.25767586
ZSFH,9999,2018-06-30,185295.45619439
ZSFH,9999,2018-05-31,185557.085840912
ZSFH,9999,2018-04-30,185387.00903464
ZSFH,9999,2018-03-31,185240.386992624
ZSFH,9999,2018-02-28,184783.384478577
ZSFH,9999,2018-01-31,184019.878320027
ZSFH,9999,2017-12-31,183454.197143907
ZSFH,9999,2017-11-30,182333.337800455
ZSFH,9999,2017-10-31,181622.258526822
ZSFH,9999,2017-09-30,180268.428999501
ZSFH,9999,2017-08-31,179456.327787104
ZSFH,9999,2017-07-31,177712.041353878
ZSFH,9999,2017-06-30,175839.689035404
ZSFH,9999,2017-05-31,173658.615789396
ZSFH,9999,2017-04-30,171983.355922052
ZSFH,9999,2017-03-31,170845.523682506
ZSFH,9999,2017-02-28,170705.380479094
ZSFH,9999,2017-01-31,170543.611463705
ZSFH,9999,2016-12-31,170335.419909606
ZSFH,9999,2016-11-30,169745.915180413
ZSFH,9999,2016-10-31,169316.124741749
ZSFH,9999,2016-09-30,168008.785129394
ZSFH,9999,2016-08-31,166208.959160539
ZSFH,9999,2016-07-31,163957.143310338
ZSFH,9999,2016-06-30,162740.286201119
ZSFH,9999,2016-05-31,162108.934161086
ZSFH,9999,2016-04-30,162349.032716313
ZSFH,9999,2016-03-31,162141.290975062
ZSFH,9999,2016-02-29,161031.393039779
ZSFH,9999,2016-01-31,159161.196596677
ZSFH,9999,2015-12-31,157515.363824212
ZSFH,9999,2015-11-30,156302.092828223
ZSFH,9999,2015-10-31,154717.499957349
ZSFH,9999,2015-09-30,152819.042865148
ZSFH,9999,2015-08-31,150888.830159201
ZSFH,9999,2015-07-31,149988.784254819
ZSFH,9999,2015-06-30,149192.680254031
ZSFH,9999,2015-05-31,148927.36274897
ZSFH,9999,2015-04-30,148434.19359501
ZSFH,9999,2015-03-31,147649.693892753
ZSFH,9999,2015-02-28,146598.438228553
ZSFH,9999,2015-01-31,145590.026193409
ZSFH,9999,2014-12-31,145333.406135688
ZSFH,9999,2014-11-30,145411.007460042
ZSFH,9999,2014-10-31,145457.745397428
ZSFH,9999,2014-09-30,145955.454820667
ZSFH,9999,2014-08-31,146191.81166175
ZSFH,9999,2014-07-31,146130.654356561
ZSFH,9999,2014-06-30,145288.323314094
ZSFH,9999,2014-05-31,144412.821866518
ZSFH,9999,2014-04-30,143975.361275756
ZSFH,9999,2014-03-31,143507.183996549
ZSFH,9999,2014-02-28,142673.607694412
ZSFH,9999,2014-01-31,142343.151919167
ZSFH,9999,2013-12-31,142419.932789327
ZSFH,9999,2013-11-30,143017.843780969
ZSFH,9999,2013-10-31,143543.329390248
ZSFH,9999,2013-09-30,144199.498241034
ZSFH,9999,2013-08-31,144733.904758096
ZSFH,9999,2013-07-31,144337.79393548
ZSFH,9999,2013-06-30,143802.100087953
ZSFH,9999,2013-05-31,143501.213815608
ZSFH,9999,2013-04-30,143910.580347593
ZSFH,9999,2013-03-31,143777.103372028
ZSFH,9999,2013-02-28,142854.446818174
ZSFH,9999,2013-01-31,142079.194391114
ZSFH,9999,2012-12-31,142122.047058063
ZSFH,9999,2012-11-30,142834.760657899
ZSFH,9999,2012-10-31,143189.89882344
ZSFH,9999,2012-09-30,143531.267805848
ZSFH,9999,2012-08-31,143704.211567428
ZSFH,9999,2012-07-31,143499.885500911
ZSFH,9999,2012-06-30,142457.891773571
ZSFH,9999,2012-05-31,141480.135223914
ZSFH,9999,2012-04-30,140864.441192781
ZSFH,9999,2012-03-31,140446.430548219
ZSFH,9999,2012-02-29,139982.0509457
ZSFH,9999,2012-01-31,139501.57973602
ZSFH,9999,2011-12-31,139538.506167517
ZSFH,9999,2011-11-30,139666.202720537
ZSFH,9999,2011-10-31,140124.116318994
ZSFH,9999,2011-09-30,140788.452613354
ZSFH,9999,2011-08-31,142608.833076821
ZSFH,9999,2011-07-31,144350.380773168
ZSFH,9999,2011-06-30,145312.186272967
ZSFH,9999,2011-05-31,145457.502068454
ZSFH,9999,2011-04-30,145995.926901882
ZSFH,9999,2011-03-31,147376.963261368
ZSFH,9999,2011-02-28,149698.055120798
ZSFH,9999,2011-01-31,151275.907757396
ZSFH,9999,2010-12-31,152797.084556504
ZSFH,9999,2010-11-30,154221.045083798
ZSFH,9999,2010-10-31,156067.969109304
ZSFH,9999,2010-09-30,158130.089518251
ZSFH,9999,2010-08-31,159223.481530175
ZSFH,9999,2010-07-31,159659.973177333
ZSFH,9999,2010-06-30,159548.232240102
ZSFH,9999,2010-05-31,159531.774831982
ZSFH,9999,2010-04-30,160211.965177521
ZSFH,9999,2010-03-31,160745.362681308
ZSFH,9999,2010-02-28,162183.435903472
ZSFH,9999,2010-01-31,163020.649656525
ZSFH,9999,2009-12-31,163914.881303609
ZSFH,9999,2009-11-30,163346.879690588
ZSFH,9999,2009-10-31,163305.693979664
ZSFH,9999,2009-09-30,163152.768655356
ZSFH,9999,2009-08-31,163009.366265578
ZSFH,9999,2009-07-31,163029.494182271
ZSFH,9999,2009-06-30,163270.291217739
ZSFH,9999,2009-05-31,163816.904959836
ZSFH,9999,2009-04-30,163737.273350972
ZSFH,9999,2009-03-31,163970.094203004
ZSFH,9999,2009-02-28,164068.984700031
ZSFH,9999,2009-01-31,164424.768956754
ZSFH,9999,2008-12-31,164416.502692012
ZSFH,9999,2008-11-30,164593.147605748
ZSFH,9999,2008-10-31,165025.796842286
ZSFH,9999,2008-09-30,165958.928288083
ZSFH,9999,2008-08-31,165943.864514815
ZSFH,9999,2008-07-31,165909.463233653
ZSFH,9999,2008-06-30,165370.972490894
ZSFH,9999,2008-05-31,165513.40968117
ZSFH,9999,2008-04-30,165840.129749313
ZSFH,9999,2008-03-31,166376.094560343
ZSFH,9999,2008-02-29,167291.262347845
ZSFH,9999,2008-01-31,168422.983937996
ZSFH,9999,2007-12-31,169844.917766274
ZSFH,9999,2007-11-30,170888.216993274
ZSFH,9999,2007-10-31,170265.249020385
ZSFH,9999,2007-09-30,167088.977875311
ZSFH,9999,2007-08-31,164227.76459367
ZSFH,9999,2007-07-31,162641.225298359
ZSFH,9999,2007-06-30,163458.657993821
ZSFH,9999,2007-05-31,163897.801936188
ZSFH,9999,2007-04-30,163798.739157854
ZSFH,9999,2007-03-31,163355.853179979
ZSFH,9999,2007-02-28,162830.888615163
ZSFH,9999,2007-01-31,162582.373792498
ZSFH,9999,2006-12-31,162370.876873729
ZSFH,9999,2006-11-30,162186.583964228
ZSFH,9999,2006-10-31,161600.994729183
ZSFH,9999,2006-09-30,160512.861287607
ZSFH,9999,2006-08-31,159821.778680621
ZSFH,9999,2006-07-31,159376.118438655
ZSFH,9999,2006-06-30,159417.626058207
ZSFH,9999,2006-05-31,158910.091950371
ZSFH,9999,2006-04-30,158031.512146915
ZSFH,9999,2006-03-31,156617.507279477
ZSFH,9999,2006-02-28,155143.958410972
ZSFH,9999,2006-01-31,153730.03931002
ZSFH,9999,2005-12-31,152245.703959625
ZSFH,9999,2005-11-30,150792.760467522
ZSFH,9999,2005-10-31,149409.863210624
ZSFH,9999,2005-09-30,148101.654279636
ZSFH,9999,2005-08-31,146659.894090597
ZSFH,9999,2005-07-31,145129.67984172
ZSFH,9999,2005-06-30,143448.308892403
ZSFH,9999,2005-05-31,141567.295237425
ZSFH,9999,2005-04-30,139296.331377731
ZSFH,9999,2005-03-31,136619.31222036
ZSFH,9999,2005-02-28,134049.857175086
ZSFH,9999,2005-01-31,131692.326036895
ZSFH,9999,2004-12-31,129532.601551929
ZSFH,9999,2004-11-30,127234.375781441
ZSFH,9999,2004-10-31,124972.295700272
ZSFH,9999,2004-09-30,122768.641934842
ZSFH,9999,2004-08-31,120988.378183463
ZSFH,9999,2004-07-31,119237.573785698
ZSFH,9999,2004-06-30,118036.66481396
ZSFH,9999,2004-05-31,116844.850828241
ZSFH,9999,2004-04-30,115748.117107361
ZSFH,9999,2004-03-31,114309.57526165
ZSFH,9999,2004-02-29,112812.706474908
ZSFH,9999,2004-01-31,111404.802919163
ZSFH,9999,2003-12-31,110144.666432754
ZSFH,9999,2003-11-30,108935.733424344
ZSFH,9999,2003-10-31,107552.85705906
ZSFH,9999,2003-09-30,105930.282580158
ZSFH,9999,2003-08-31,104485.466715101
ZSFH,9999,2003-07-31,103339.777480303
ZSFH,9999,2003-06-30,102774.378329672
ZSFH,9999,2003-05-31,102262.442746124
ZSFH,9999,2003-04-30,101779.081348568
ZSFH,9999,2003-03-31,101138.001424331
ZSFH,9999,2003-02-28,100409.87746474
ZSFH,9999,2003-01-31,99929.0338549138
ZSFH,9999,2002-12-31,99398.3434422876
ZSFH,9999,2002-11-30,98903.1825427179
ZSFH,9999,2002-10-31,98088.8919060961
ZSFH,9999,2002-09-30,97363.4946129335
ZSFH,9999,2002-08-31,96599.1017045321
ZSFH,9999,2002-07-31,96098.8204266894
ZSFH,9999,2002-06-30,95748.6011469092
ZSFH,9999,2002-05-31,95369.3591759346
ZSFH,9999,2002-04-30,94736.8544960168
ZSFH,9999,2002-03-31,93735.857186677
ZSFH,9999,2002-02-28,92689.1944729328
ZSFH,9999,2002-01-31,91778.677925495
ZSFH,9999,2001-12-31,91093.6651086396
ZSFH,9999,2001-11-30,90616.9783082034
ZSFH,9999,2001-10-31,89984.3365804718
ZSFH,9999,2001-09-30,89208.8443384442
ZSFH,9999,2001-08-31,88395.7394840591
ZSFH,9999,2001-07-31,87972.7081203213
ZSFH,9999,2001-06-30,87679.2022916695
ZSFH,9999,2001-05-31,87424.2963905433
ZSFH,9999,2001-04-30,86774.1313924796
ZSFH,9999,2001-03-31,86292.9101355936
ZSFH,9999,2001-02-28,85766.8974709327
ZSFH,9999,2001-01-31,85395.1225370576
ZSFH,9999,2000-12-31,84921.0868460706
ZSFH,9999,2000-11-30,84459.3561162487
ZSFH,9999,2000-10-31,84090.7887613805
ZSFH,9999,2000-09-30,83568.3932367027
ZSFH,9999,2000-08-31,82873.198365698
ZSFH,9999,2000-07-31,82229.347662383
ZSFH,9999,2000-06-30,81837.1475356578
ZSFH,9999,2000-05-31,81789.3915692385
ZSFH,9999,2000-04-30,81023.0940491278
ZSFH,9999,2000-03-31,80225.497484027
ZSFH,9999,2000-02-29,79447.1606137263
ZSFH,9999,2000-01-31,79381.4044373651
ZSFH,9999,1999-12-31,94390.0
ZSFH,9999,1999-11-30,93834.0
ZSFH,9999,1999-10-31,93338.0
ZSFH,9999,1999-09-30,93263.0
ZSFH,9999,1999-08-31,93566.0
ZSFH,9999,1999-07-31,93607.0
ZSFH,9999,1999-06-30,92809.0
ZSFH,9999,1999-05-31,91839.0
ZSFH,9999,1999-04-30,91308.0
ZSFH,9999,1999-03-31,91010.0
ZSFH,9999,1999-02-28,90854.0
ZSFH,9999,1999-01-31,90616.0
ZSFH,9999,1998-12-31,90704.0
ZSFH,9999,1998-11-30,90108.0
ZSFH,9999,1998-10-31,89498.0
